month,temperature,humidity,water_level,cluster_id,device_id
11,37.1,72.8,18.2,1,Northcid1ind1
11,38.1,72.6,20.8,1,Northcid1ind1
11,25,72.9,23.1,1,Northcid1ind1
11,36.9,72.2,20.8,1,Northcid1ind1
11,37.4,72.6,22.5,1,Northcid1ind1
11,29.8,72.7,22.1,1,Northcid1ind1
12,23.4,76.2,21.6,1,Northcid1ind1
12,24.6,76.4,24.2,1,Northcid1ind1
12,24.4,75.8,21.6,1,Northcid1ind1
12,17,76.3,27.4,1,Northcid1ind1
12,16.9,75.9,24.6,1,Northcid1ind1
12,26.9,76.5,28.7,1,Northcid1ind1
12,19.5,76.2,24,1,Northcid1ind1
12,22.3,76.1,21.8,1,Northcid1ind1
12,16.2,76.4,19.3,1,Northcid1ind1
12,21.8,76.6,26.5,1,Northcid1ind1
12,20.9,75.8,17.1,1,Northcid1ind1
12,20.3,76.6,21.2,1,Northcid1ind1
12,19.7,76,22.2,1,Northcid1ind1
12,20.2,76.6,21.8,1,Northcid1ind1
12,24.4,76.5,19,1,Northcid1ind1
12,31.4,75.7,23.9,1,Northcid1ind1
12,27,75.8,24.5,1,Northcid1ind1
12,16.7,75.9,20,1,Northcid1ind1
12,30.5,76.3,13.2,1,Northcid1ind1
12,22.7,76.1,21.8,1,Northcid1ind1
12,22.8,76.1,13.6,1,Northcid1ind1
12,27,76.7,19.8,1,Northcid1ind1
12,18.3,76.2,17.3,1,Northcid1ind1
12,20.3,76.4,24.8,1,Northcid1ind1
12,19.8,76.4,18.9,1,Northcid1ind1
12,21.6,76.1,23.2,1,Northcid1ind1
12,21.1,75.8,17.4,1,Northcid1ind1
12,15.9,76.4,28.7,1,Northcid1ind1
12,28.1,76.4,14.5,1,Northcid1ind1
12,14.5,75.8,26,1,Northcid1ind1
12,22.8,76.2,12.4,1,Northcid1ind1
1,13.2,72.3,18.1,1,Northcid1ind1
1,9.7,72.1,32.4,1,Northcid1ind1
1,15.2,72.5,22.3,1,Northcid1ind1
1,5.3,72.5,22.5,1,Northcid1ind1
1,20.8,72.3,21.3,1,Northcid1ind1
1,13.4,72.5,22.8,1,Northcid1ind1
1,15.1,72.9,21.8,1,Northcid1ind1
1,12.7,72.1,17.4,1,Northcid1ind1
1,14.9,72.8,19,1,Northcid1ind1
1,17.5,72.2,10.9,1,Northcid1ind1
1,21.5,72.3,25.2,1,Northcid1ind1
1,19.5,72.1,21.4,1,Northcid1ind1
1,17.3,72.3,28.6,1,Northcid1ind1
1,18.9,72.4,30,1,Northcid1ind1
1,19.5,72.6,23.6,1,Northcid1ind1
1,22.5,72.3,28.6,1,Northcid1ind1
1,14.2,73.4,26.4,1,Northcid1ind1
1,7.8,72.3,22.2,1,Northcid1ind1
1,15.2,72.7,28.6,1,Northcid1ind1
1,14.4,72.4,20.7,1,Northcid1ind1
1,19.6,72.2,23.5,1,Northcid1ind1
1,19.8,73.1,22.1,1,Northcid1ind1
1,13.1,72.6,24.9,1,Northcid1ind1
1,17.9,73,29.4,1,Northcid1ind1
1,25.5,73,20.8,1,Northcid1ind1
1,16.5,72,23.4,1,Northcid1ind1
1,26.1,72.9,29,1,Northcid1ind1
1,18.8,72.6,29.8,1,Northcid1ind1
1,16.3,72.8,27.2,1,Northcid1ind1
1,13.8,72.1,23.6,1,Northcid1ind1
1,18.8,72.7,18.4,1,Northcid1ind1
2,18.2,72.5,17.1,1,Northcid1ind1
2,15.1,73,23.8,1,Northcid1ind1
2,21.8,72.1,22.1,1,Northcid1ind1
2,24.5,73.2,18.5,1,Northcid1ind1
2,27.4,72.5,25.5,1,Northcid1ind1
2,16.1,73,20.4,1,Northcid1ind1
2,28,73,22.5,1,Northcid1ind1
2,21.7,72.9,22.8,1,Northcid1ind1
2,24,72.9,19.5,1,Northcid1ind1
2,24,72.9,22.8,1,Northcid1ind1
2,24.6,72.7,20.5,1,Northcid1ind1
2,23.4,72.5,21.3,1,Northcid1ind1
2,20.8,72.8,19.7,1,Northcid1ind1
2,21.7,73.2,20.8,1,Northcid1ind1
2,16.4,72.5,22.1,1,Northcid1ind1
2,28.9,72.5,20.7,1,Northcid1ind1
2,29.4,72.7,19.1,1,Northcid1ind1
2,21.3,72.6,23.4,1,Northcid1ind1
2,24.6,73,24.6,1,Northcid1ind1
2,24.4,72.7,16.8,1,Northcid1ind1
2,13.5,72.5,20.6,1,Northcid1ind1
2,18.5,72.9,26.5,1,Northcid1ind1
2,21.2,72.6,20.1,1,Northcid1ind1
2,16.1,72.5,23.7,1,Northcid1ind1
2,19.1,72.8,21.3,1,Northcid1ind1
2,20.7,72.8,27.4,1,Northcid1ind1
2,24,72.5,20.5,1,Northcid1ind1
2,23.4,72.3,21.6,1,Northcid1ind1
3,36.5,69.1,25.1,1,Northcid1ind1
3,34.1,69.7,19,1,Northcid1ind1
3,41.1,69.7,20.1,1,Northcid1ind1
3,31.3,69.7,24,1,Northcid1ind1
3,34.7,69.7,18,1,Northcid1ind1
3,35.7,70.3,17.2,1,Northcid1ind1
3,37.8,69,24.7,1,Northcid1ind1
3,31.1,67.8,20,1,Northcid1ind1
3,43.6,68.3,16.7,1,Northcid1ind1
3,33.4,69.1,15.7,1,Northcid1ind1
3,43.8,70,22.2,1,Northcid1ind1
3,32.6,68.2,19.4,1,Northcid1ind1
3,34.2,70.6,25.3,1,Northcid1ind1
3,39,69.8,21.9,1,Northcid1ind1
3,33.1,68.5,19.9,1,Northcid1ind1
3,26.4,69.7,24.2,1,Northcid1ind1
3,29,68.5,21.3,1,Northcid1ind1
3,35.1,69.7,20.5,1,Northcid1ind1
3,29.7,68.4,18.8,1,Northcid1ind1
3,39.3,68.6,20.5,1,Northcid1ind1
3,31,69,19.5,1,Northcid1ind1
3,32.8,69.3,21.6,1,Northcid1ind1
3,35.2,69.7,19.7,1,Northcid1ind1
3,34.3,69.8,25.1,1,Northcid1ind1
3,31.9,69.5,18.4,1,Northcid1ind1
3,38.7,68.8,16.4,1,Northcid1ind1
3,31.5,69.9,23.8,1,Northcid1ind1
3,40.3,68.1,17.3,1,Northcid1ind1
3,30.4,69.1,16.7,1,Northcid1ind1
3,32.7,69.3,22.5,1,Northcid1ind1
3,36.2,70.6,20.1,1,Northcid1ind1
4,38.9,65.1,21.5,1,Northcid1ind1
4,43.6,65.1,27.9,1,Northcid1ind1
4,47.9,65.3,16.5,1,Northcid1ind1
4,42.6,65.1,21.9,1,Northcid1ind1
4,44.8,64.1,25.5,1,Northcid1ind1
4,48.6,65.4,12.8,1,Northcid1ind1
4,51.6,65.4,13.6,1,Northcid1ind1
4,51.6,65.2,23.1,1,Northcid1ind1
4,59.6,63.1,20.1,1,Northcid1ind1
4,55.2,64.4,14.7,1,Northcid1ind1
4,43.8,65.3,12.5,1,Northcid1ind1
4,48.4,64.4,16.9,1,Northcid1ind1
4,45.4,64.5,24.1,1,Northcid1ind1
4,44.7,63.9,21.2,1,Northcid1ind1
4,41.3,64.6,21,1,Northcid1ind1
4,40,65.4,15.2,1,Northcid1ind1
4,33.4,64.5,17.3,1,Northcid1ind1
4,57.2,63.7,21.5,1,Northcid1ind1
4,53.1,64.7,23.3,1,Northcid1ind1
4,41.3,64.2,26,1,Northcid1ind1
4,44.9,64.4,15.9,1,Northcid1ind1
4,51,63.4,23.4,1,Northcid1ind1
4,47.1,63.9,20,1,Northcid1ind1
4,44.1,64.1,15.2,1,Northcid1ind1
4,44.3,65.3,18.6,1,Northcid1ind1
4,50,65.1,19.3,1,Northcid1ind1
4,42.9,64.1,16.1,1,Northcid1ind1
4,50,65.2,18.6,1,Northcid1ind1
4,46.5,65.1,14.8,1,Northcid1ind1
4,41.6,64.2,25.3,1,Northcid1ind1
5,57,63.6,21.6,1,Northcid1ind1
5,54.6,66.6,14.3,1,Northcid1ind1
5,53.7,65.6,16.5,1,Northcid1ind1
5,54.1,63.6,19.4,1,Northcid1ind1
5,70.3,63.7,21.5,1,Northcid1ind1
5,58.1,64.7,17.8,1,Northcid1ind1
5,52.5,64.3,15.6,1,Northcid1ind1
5,53,65.9,10.6,1,Northcid1ind1
5,62.4,64.7,17.6,1,Northcid1ind1
5,52.2,63.8,15,1,Northcid1ind1
5,56.7,64.7,11.6,1,Northcid1ind1
5,53.3,65,14.9,1,Northcid1ind1
5,61.1,65.3,14.3,1,Northcid1ind1
5,59.5,65.4,18.2,1,Northcid1ind1
5,51.6,65.1,13,1,Northcid1ind1
5,59.6,64,12.8,1,Northcid1ind1
5,58.7,64.7,18.6,1,Northcid1ind1
5,58.2,65.2,17.3,1,Northcid1ind1
5,51.4,64.5,19.3,1,Northcid1ind1
5,61.1,64.7,14.7,1,Northcid1ind1
5,69.2,63.7,20.5,1,Northcid1ind1
5,60.3,65.5,17.7,1,Northcid1ind1
5,53.6,65.4,13,1,Northcid1ind1
5,50.4,63.7,16.4,1,Northcid1ind1
5,50.7,66.7,11.6,1,Northcid1ind1
5,63.6,65.6,15.2,1,Northcid1ind1
5,56.4,64.2,22.1,1,Northcid1ind1
5,60.6,65.4,21.3,1,Northcid1ind1
5,54.6,65.2,16.7,1,Northcid1ind1
5,55.7,66.3,14.7,1,Northcid1ind1
5,59.7,62.6,14,1,Northcid1ind1
6,66.9,67.1,16.2,1,Northcid1ind1
6,60.3,65.8,15,1,Northcid1ind1
6,61.4,66.4,14.9,1,Northcid1ind1
6,61.7,65.5,15.2,1,Northcid1ind1
6,59.1,66.7,15,1,Northcid1ind1
6,63.4,66,15.5,1,Northcid1ind1
6,60.3,67.6,15.5,1,Northcid1ind1
6,63.3,65.4,14.7,1,Northcid1ind1
6,73.7,67.1,14.6,1,Northcid1ind1
6,67.9,66.5,15.1,1,Northcid1ind1
6,69.6,66.2,14.9,1,Northcid1ind1
6,56.1,66,16.2,1,Northcid1ind1
6,63.6,66.9,15.1,1,Northcid1ind1
6,70.2,66.2,14.9,1,Northcid1ind1
6,60.1,67.1,15.6,1,Northcid1ind1
6,63.1,65.9,14.8,1,Northcid1ind1
6,67.5,66.5,16.2,1,Northcid1ind1
6,71.8,66.4,14.6,1,Northcid1ind1
6,64.2,66.6,15.2,1,Northcid1ind1
6,68.5,65.8,15.6,1,Northcid1ind1
6,64.9,66,14.5,1,Northcid1ind1
6,78.3,66.1,15.3,1,Northcid1ind1
6,71.5,65.8,15.6,1,Northcid1ind1
6,67.5,66,15,1,Northcid1ind1
6,70.3,65.5,14.8,1,Northcid1ind1
6,65.4,66.3,15,1,Northcid1ind1
6,78.7,66.2,14.1,1,Northcid1ind1
6,62.8,65.8,14.3,1,Northcid1ind1
6,55.2,65.9,14.5,1,Northcid1ind1
6,72.8,65.8,14.1,1,Northcid1ind1
7,70.2,69.1,12.1,1,Northcid1ind1
7,62.2,68.8,12.6,1,Northcid1ind1
7,67,68.9,13.5,1,Northcid1ind1
7,65.8,68.6,13.2,1,Northcid1ind1
7,63.4,68.7,12.2,1,Northcid1ind1
7,68,69.8,12.7,1,Northcid1ind1
7,67.6,68,12.2,1,Northcid1ind1
7,78.1,70,13.1,1,Northcid1ind1
7,69.6,69.1,13.4,1,Northcid1ind1
7,66.8,69.2,12.1,1,Northcid1ind1
7,74.7,69,13,1,Northcid1ind1
7,72.5,68.1,12.5,1,Northcid1ind1
7,69.6,69.6,13.3,1,Northcid1ind1
7,68.5,69.3,12.3,1,Northcid1ind1
7,74.1,68.3,12.4,1,Northcid1ind1
7,75.3,69.8,13.5,1,Northcid1ind1
7,71.3,68.5,13.7,1,Northcid1ind1
7,76.5,68.5,12.9,1,Northcid1ind1
7,77.2,69.8,13.4,1,Northcid1ind1
7,82.8,69.8,11.9,1,Northcid1ind1
7,67.2,69,12.7,1,Northcid1ind1
7,75,69.4,12.6,1,Northcid1ind1
7,80.4,69.8,13,1,Northcid1ind1
7,76.6,70.4,13.2,1,Northcid1ind1
7,70,70.3,13.5,1,Northcid1ind1
7,73.4,68.9,12.7,1,Northcid1ind1
7,69,69.6,13.5,1,Northcid1ind1
7,81.8,69.8,13.4,1,Northcid1ind1
7,77.9,69.6,13,1,Northcid1ind1
7,72.9,69,13.2,1,Northcid1ind1
7,73.2,68.2,12.8,1,Northcid1ind1
8,67.2,71.7,17.2,1,Northcid1ind1
8,72.3,71.8,16.1,1,Northcid1ind1
8,67.2,71.1,14.5,1,Northcid1ind1
8,62.7,71.4,18.1,1,Northcid1ind1
8,65.8,72.2,15.3,1,Northcid1ind1
8,65.9,72.3,16,1,Northcid1ind1
8,66.7,71.8,13,1,Northcid1ind1
8,75.4,71.6,15,1,Northcid1ind1
8,73.5,71.7,14.3,1,Northcid1ind1
8,64.7,71.3,15,1,Northcid1ind1
8,78,71.2,14.9,1,Northcid1ind1
8,63.2,71.9,17.7,1,Northcid1ind1
8,72.8,70.9,14.4,1,Northcid1ind1
8,66.3,72.1,15,1,Northcid1ind1
8,78.2,72.5,16.7,1,Northcid1ind1
8,71.9,71.2,19.1,1,Northcid1ind1
8,68.8,72.6,17.6,1,Northcid1ind1
8,60.6,70.7,19.4,1,Northcid1ind1
8,77.9,71.4,16.2,1,Northcid1ind1
8,58.1,71.4,13.8,1,Northcid1ind1
8,77.7,71.2,14.5,1,Northcid1ind1
8,74.5,69.9,14.2,1,Northcid1ind1
8,67.9,70.7,15.7,1,Northcid1ind1
8,68.4,71.2,16.9,1,Northcid1ind1
8,68.4,72.3,15.5,1,Northcid1ind1
8,62.9,71.4,18.8,1,Northcid1ind1
8,66.6,71.8,16.9,1,Northcid1ind1
8,66.2,71.9,13.8,1,Northcid1ind1
8,63.6,71.9,16.1,1,Northcid1ind1
8,75.8,70.8,14,1,Northcid1ind1
8,75.6,72.4,15.7,1,Northcid1ind1
9,64,72.8,19.8,1,Northcid1ind1
9,66.9,71.8,15.9,1,Northcid1ind1
9,59.7,72.7,19.7,1,Northcid1ind1
9,61,73.2,17.7,1,Northcid1ind1
9,50,72.4,21.1,1,Northcid1ind1
9,65.9,71.8,18.2,1,Northcid1ind1
9,62,72.7,20.7,1,Northcid1ind1
9,57.6,73,19.4,1,Northcid1ind1
9,61.7,71.8,19.5,1,Northcid1ind1
9,58.1,73.4,24.1,1,Northcid1ind1
9,58.9,73.7,19.6,1,Northcid1ind1
9,54.9,71.7,16.2,1,Northcid1ind1
9,58.6,72,15.4,1,Northcid1ind1
9,63.8,72.4,15.8,1,Northcid1ind1
9,58,71.9,20.5,1,Northcid1ind1
9,64.3,71.8,15.9,1,Northcid1ind1
9,65.2,73.5,21,1,Northcid1ind1
9,63.5,72.5,20.8,1,Northcid1ind1
9,76.1,72.4,24.9,1,Northcid1ind1
9,68.5,73.7,13.2,1,Northcid1ind1
9,63,72.1,13.3,1,Northcid1ind1
9,52.9,72.2,17.1,1,Northcid1ind1
9,57.6,73,14.4,1,Northcid1ind1
9,66.8,72.5,18.3,1,Northcid1ind1
9,56.2,72.6,18.6,1,Northcid1ind1
9,61.1,72.8,21.4,1,Northcid1ind1
9,64.9,72.7,19,1,Northcid1ind1
9,60.1,73,19.5,1,Northcid1ind1
9,57.9,73.5,25.8,1,Northcid1ind1
9,50.3,72.3,16.6,1,Northcid1ind1
10,44.7,68,23.5,1,Northcid1ind1
10,52.2,68,23.5,1,Northcid1ind1
10,47.1,68.8,19.4,1,Northcid1ind1
10,42.7,68.4,22.6,1,Northcid1ind1
10,44.7,68.4,24.1,1,Northcid1ind1
10,46.7,68.3,18.1,1,Northcid1ind1
10,50.3,67.7,18.4,1,Northcid1ind1
10,44.8,67.9,21.3,1,Northcid1ind1
10,44,68,21.6,1,Northcid1ind1
10,53.7,68.4,19.8,1,Northcid1ind1
10,50.7,67.7,21.3,1,Northcid1ind1
10,41,68.3,19.2,1,Northcid1ind1
10,48.3,68.9,18.5,1,Northcid1ind1
10,48,68.1,15,1,Northcid1ind1
10,37.4,67.6,20.5,1,Northcid1ind1
10,53.3,69.3,21.8,1,Northcid1ind1
10,42.3,68.7,24.3,1,Northcid1ind1
10,43.3,68.1,20.4,1,Northcid1ind1
10,49.7,68.6,21.2,1,Northcid1ind1
10,52.6,68.2,20.2,1,Northcid1ind1
10,46.5,68.3,17.9,1,Northcid1ind1
10,55.6,68,17.4,1,Northcid1ind1
10,52.2,67.7,22.9,1,Northcid1ind1
10,43.3,68,17.9,1,Northcid1ind1
10,46.7,68.2,24.4,1,Northcid1ind1
10,51.2,68.5,18.4,1,Northcid1ind1
10,52.3,67.8,20.2,1,Northcid1ind1
10,50.9,67.3,18.9,1,Northcid1ind1
10,39.7,68.6,20.6,1,Northcid1ind1
10,50.3,68,23.9,1,Northcid1ind1
10,51.1,68.9,16.2,1,Northcid1ind1
11,34.9,72,20.3,1,Northcid1ind1
11,34.6,72.3,21.6,1,Northcid1ind1
11,41.8,72.7,21.2,1,Northcid1ind1
11,36,73.1,20.7,1,Northcid1ind1
11,31.7,72.7,22,1,Northcid1ind1
11,37,72.8,22.8,1,Northcid1ind1
11,37.3,73.3,25,1,Northcid1ind1
11,39.1,72.4,24.4,1,Northcid1ind1
11,33.9,72.4,22.9,1,Northcid1ind1
11,31.9,73.3,19.4,1,Northcid1ind1
11,39.7,72.8,20.8,1,Northcid1ind1
11,34.8,72,24.6,1,Northcid1ind1
11,31.9,72.9,19.9,1,Northcid1ind1
11,35.2,72.4,19.7,1,Northcid1ind1
11,34.1,72.1,20.4,1,Northcid1ind1
11,28.1,72.5,19.8,1,Northcid1ind1
11,27.5,72,22.5,1,Northcid1ind1
11,30,73.1,21.4,1,Northcid1ind1
11,30.5,71.8,20.8,1,Northcid1ind1
11,37.1,72.8,19.3,1,Northcid1ind1
11,40.2,72.2,20.8,1,Northcid1ind1
11,31.4,72.2,22.2,1,Northcid1ind1
11,34.4,72.8,22.3,1,Northcid1ind1
11,26.5,72.1,18.9,1,Northcid1ind1
11,37.8,72.7,18.1,1,Northcid1ind1
11,32.7,71.5,20.4,1,Northcid1ind1
11,26,72.5,22.8,1,Northcid1ind1
11,29.2,73,21.1,1,Northcid1ind1
11,32.5,73.6,23.6,1,Northcid1ind1
11,33,71.8,20.7,1,Northcid1ind1
12,16.9,76.3,30.4,1,Northcid1ind1
12,19.3,76,25,1,Northcid1ind1
12,24.9,76.4,25.2,1,Northcid1ind1
12,18.6,76,25.6,1,Northcid1ind1
12,26.4,75.8,19.7,1,Northcid1ind1
12,23.5,75.9,23.2,1,Northcid1ind1
12,20.7,76.4,16.9,1,Northcid1ind1
12,20.2,75.9,19.1,1,Northcid1ind1
12,16.8,76.1,18,1,Northcid1ind1
12,22.9,75.8,27.6,1,Northcid1ind1
12,24.6,75.9,30,1,Northcid1ind1
12,21.1,76.6,21,1,Northcid1ind1
12,16.2,76.1,15.4,1,Northcid1ind1
12,11.4,76.6,20.9,1,Northcid1ind1
12,18.8,76,22.3,1,Northcid1ind1
12,20.6,76.5,16.3,1,Northcid1ind1
12,28.2,76.1,24.3,1,Northcid1ind1
12,14.3,75.8,21.2,1,Northcid1ind1
12,20.3,76.5,18.6,1,Northcid1ind1
12,23.9,76.2,22.4,1,Northcid1ind1
12,22.3,75.5,26.2,1,Northcid1ind1
12,24.3,76.4,22.8,1,Northcid1ind1
12,22.5,76.1,23.4,1,Northcid1ind1
12,12.7,76.1,29.2,1,Northcid1ind1
12,29.9,76.3,24.7,1,Northcid1ind1
12,14.7,76,24.2,1,Northcid1ind1
12,25.2,75.7,19.5,1,Northcid1ind1
12,14.2,76,25,1,Northcid1ind1
12,25.7,76,25.3,1,Northcid1ind1
12,21.2,76.1,19.4,1,Northcid1ind1
12,17,76.2,24.8,1,Northcid1ind1
1,13.3,72.1,27.2,1,Northcid1ind1
1,14.3,72.5,24.6,1,Northcid1ind1
1,11.7,72.7,22.7,1,Northcid1ind1
1,15.7,72.8,28.1,1,Northcid1ind1
1,15.2,72.5,14,1,Northcid1ind1
1,17.4,73.4,18.8,1,Northcid1ind1
1,20,72.8,20,1,Northcid1ind1
1,24.1,72.7,23.6,1,Northcid1ind1
1,26.2,71.8,23,1,Northcid1ind1
1,22.1,72.7,24.9,1,Northcid1ind1
1,16,72.9,27.9,1,Northcid1ind1
1,11.2,72.5,18.2,1,Northcid1ind1
1,18.8,72.2,21.1,1,Northcid1ind1
1,14.5,73,19.3,1,Northcid1ind1
1,13.3,72.4,24.6,1,Northcid1ind1
1,13.8,72.3,21.5,1,Northcid1ind1
1,6,72.6,19.6,1,Northcid1ind1
1,22.9,71.9,19.9,1,Northcid1ind1
1,15.4,72.2,27,1,Northcid1ind1
1,15.6,72.7,18.9,1,Northcid1ind1
1,22.8,72.9,20.5,1,Northcid1ind1
1,22.6,72.8,27.1,1,Northcid1ind1
1,16.6,72.5,23.5,1,Northcid1ind1
1,18.4,72.5,15.4,1,Northcid1ind1
1,18,72.6,18.5,1,Northcid1ind1
1,15.4,72.3,20.7,1,Northcid1ind1
1,14.6,72.8,20.7,1,Northcid1ind1
1,20.4,72.9,19.5,1,Northcid1ind1
1,21,71.9,26.6,1,Northcid1ind1
1,17.7,72.6,29.9,1,Northcid1ind1
1,15.5,72.4,24.8,1,Northcid1ind1
2,25.1,72.7,22.1,1,Northcid1ind1
2,25.3,72.6,20.9,1,Northcid1ind1
2,24.6,73.1,22.8,1,Northcid1ind1
2,25.5,72.8,21.2,1,Northcid1ind1
2,27.2,72.8,24.7,1,Northcid1ind1
2,20.5,72.8,22.8,1,Northcid1ind1
2,17.1,72.8,24.1,1,Northcid1ind1
2,21.4,73.3,19.7,1,Northcid1ind1
2,18.5,72.4,17.6,1,Northcid1ind1
2,16.2,72.4,20.6,1,Northcid1ind1
2,23.7,72.4,24.4,1,Northcid1ind1
2,23.6,73.1,25.2,1,Northcid1ind1
2,26.2,73.2,23.4,1,Northcid1ind1
2,25.6,73,21.4,1,Northcid1ind1
2,21,71.9,21.1,1,Northcid1ind1
2,18.4,72.8,16.4,1,Northcid1ind1
2,22.1,72.1,19.5,1,Northcid1ind1
2,25.5,72.1,23.9,1,Northcid1ind1
2,21,72.4,24.2,1,Northcid1ind1
2,27.3,72.8,22.7,1,Northcid1ind1
2,22.2,72.1,20.8,1,Northcid1ind1
2,27.6,72.5,20.6,1,Northcid1ind1
2,25.4,73.4,24.5,1,Northcid1ind1
2,23.2,73.1,21.4,1,Northcid1ind1
2,18.6,72.4,24.7,1,Northcid1ind1
2,22.2,72.4,21.5,1,Northcid1ind1
2,14,72.5,25.9,1,Northcid1ind1
2,25.9,72.6,23.5,1,Northcid1ind1
3,33.3,69.3,22.7,1,Northcid1ind1
3,40.1,68.5,26.4,1,Northcid1ind1
3,34.4,67.9,21,1,Northcid1ind1
3,36.5,69.3,24.5,1,Northcid1ind1
3,34.8,69.3,21,1,Northcid1ind1
3,32.3,69.5,18.5,1,Northcid1ind1
3,39.3,67.1,21.4,1,Northcid1ind1
3,36.6,69,22.4,1,Northcid1ind1
3,35.3,69,20.9,1,Northcid1ind1
3,28.1,69.1,17.1,1,Northcid1ind1
3,37.4,69.5,18.9,1,Northcid1ind1
3,36.1,68.9,21.6,1,Northcid1ind1
3,40.5,69.8,16.5,1,Northcid1ind1
3,25.3,69.3,26.5,1,Northcid1ind1
3,46.8,68.8,23.6,1,Northcid1ind1
3,27.7,69.1,25,1,Northcid1ind1
3,37.6,69.1,20.9,1,Northcid1ind1
3,35,69.1,19.4,1,Northcid1ind1
3,39.5,68.3,18,1,Northcid1ind1
3,33.2,68.8,26.4,1,Northcid1ind1
3,31.4,69.1,17.5,1,Northcid1ind1
3,31,68.4,20.8,1,Northcid1ind1
3,27.7,70.1,21.1,1,Northcid1ind1
3,34.2,70.7,21.5,1,Northcid1ind1
3,45.2,68,21.6,1,Northcid1ind1
3,38.4,68,17.2,1,Northcid1ind1
3,31.4,69.3,21.3,1,Northcid1ind1
3,43.8,69,19,1,Northcid1ind1
3,34.9,70.2,15.4,1,Northcid1ind1
3,33.4,69.3,19.6,1,Northcid1ind1
3,37.9,70.3,17.2,1,Northcid1ind1
4,49.7,66.2,12.9,1,Northcid1ind1
4,43.3,64.5,23.1,1,Northcid1ind1
4,45.6,64.3,14.4,1,Northcid1ind1
4,49.4,64,21.7,1,Northcid1ind1
4,36.2,64.7,14.4,1,Northcid1ind1
4,48.7,62.8,19.3,1,Northcid1ind1
4,54.8,62.3,15.4,1,Northcid1ind1
4,42.6,64.5,19.6,1,Northcid1ind1
4,42.7,64.8,22.3,1,Northcid1ind1
4,50.2,63.7,20.2,1,Northcid1ind1
4,43,64.3,21.4,1,Northcid1ind1
4,42.1,64.4,19,1,Northcid1ind1
4,58.1,65.6,26.1,1,Northcid1ind1
4,40.1,64.2,15.8,1,Northcid1ind1
4,42.4,64.8,21.7,1,Northcid1ind1
4,46.2,64,12.7,1,Northcid1ind1
4,48.1,64.7,13,1,Northcid1ind1
4,49.2,63.9,10.8,1,Northcid1ind1
4,43.5,62.9,24.1,1,Northcid1ind1
4,50.1,64,19.1,1,Northcid1ind1
4,51.8,64.4,19.3,1,Northcid1ind1
4,55.7,65.7,28,1,Northcid1ind1
4,52,64.7,13.9,1,Northcid1ind1
4,40.9,64.7,17.4,1,Northcid1ind1
4,47.4,66.2,19.7,1,Northcid1ind1
4,55.7,65.8,18.4,1,Northcid1ind1
4,42.4,64.4,19.6,1,Northcid1ind1
4,42.6,64.9,23.3,1,Northcid1ind1
4,45.9,64.4,17.7,1,Northcid1ind1
4,58.2,66.2,19.4,1,Northcid1ind1
5,52.1,64,14.6,1,Northcid1ind1
5,54.6,65.8,16.1,1,Northcid1ind1
5,57.3,64,13.3,1,Northcid1ind1
5,62.1,65.1,15.5,1,Northcid1ind1
5,48.5,64,16,1,Northcid1ind1
5,58.6,63.8,17.9,1,Northcid1ind1
5,56.7,63.7,17.2,1,Northcid1ind1
5,66,65.3,19.8,1,Northcid1ind1
5,53.2,64.5,22.3,1,Northcid1ind1
5,53.9,63,21,1,Northcid1ind1
5,66,63.5,22.2,1,Northcid1ind1
5,49.7,63.7,17.4,1,Northcid1ind1
5,55.3,65.4,22,1,Northcid1ind1
5,64.6,63.7,18.9,1,Northcid1ind1
5,61.6,64.3,15.2,1,Northcid1ind1
5,51.1,64.4,22.5,1,Northcid1ind1
5,58.3,64.3,21,1,Northcid1ind1
5,65.7,64.1,17.3,1,Northcid1ind1
5,60.5,64.7,12,1,Northcid1ind1
5,60.9,63.5,16.8,1,Northcid1ind1
5,64.8,64.9,19.3,1,Northcid1ind1
5,65,64.5,21,1,Northcid1ind1
5,58.7,64.5,18.8,1,Northcid1ind1
5,51,65.5,16.6,1,Northcid1ind1
5,61.8,64.8,23.3,1,Northcid1ind1
5,51,65.3,16.5,1,Northcid1ind1
5,53.5,62.9,19.4,1,Northcid1ind1
5,43.2,65.1,10.5,1,Northcid1ind1
5,62.7,65.2,18.6,1,Northcid1ind1
5,55.9,64.9,18.4,1,Northcid1ind1
5,59.4,64.9,11,1,Northcid1ind1
6,72.7,66.4,15,1,Northcid1ind1
6,70.2,66.7,15.1,1,Northcid1ind1
6,76.5,66,15.2,1,Northcid1ind1
6,70.1,66.4,15.3,1,Northcid1ind1
6,74.6,66.1,15.4,1,Northcid1ind1
6,59.9,66.5,15.5,1,Northcid1ind1
6,72.4,66.7,15.6,1,Northcid1ind1
6,71.9,66.3,15.7,1,Northcid1ind1
6,70.9,66.2,15.8,1,Northcid1ind1
6,64.6,66.1,15.9,1,Northcid1ind1
6,71,66.5,16,1,Northcid1ind1
6,73,66.3,16.1,1,Northcid1ind1
6,72.4,66.5,16.2,1,Northcid1ind1
6,81.9,65.5,16.3,1,Northcid1ind1
6,82.9,65.6,16.4,1,Northcid1ind1
6,79.1,65.9,16.5,1,Northcid1ind1
6,77.5,66.1,16.6,1,Northcid1ind1
6,73.2,66.7,16.7,1,Northcid1ind1
6,76.1,66.4,16.8,1,Northcid1ind1
6,79.9,66.6,16.9,1,Northcid1ind1
